Frecuencia,Amplitud,Fase,Escala
50270.739348370924,0.000379981,-107.604,0.001
50271.05263157895,0.000371577,-107.49,0.001
50271.36591478697,0.000360789,-107.298,0.001
50271.679197994985,0.000353279,-107.184,0.001
50271.99248120301,0.000344338,-107.244,0.001
50272.30576441103,0.000333251,-106.74,0.001
50272.619047619046,0.000315966,-107.664,0.001
50272.93233082707,0.000313463,-105.888,0.001
50273.245614035084,0.000303568,-105.954,0.001
50273.55889724311,0.000292839,-105.96,0.001
50273.87218045113,0.000284614,-105.432,0.001
50274.185463659145,0.000276806,-105.636,0.001
50274.49874686717,0.00026709,-104.934,0.001
50274.81203007519,0.000255944,-105.006,0.001
50275.125313283206,0.000249358,-104.118,0.0005
50275.43859649123,0.000241191,-104.076,0.0005
50275.75187969925,0.000229479,-102.81,0.0005
50276.06516290727,0.000221462,-102.828,0.0005
50276.37844611529,0.00021118,-102.336,0.0005
50276.691729323305,0.000203044,-101.79,0.0005
50277.00501253133,0.000194014,-101.19,0.0005
50277.31829573935,0.000185997,-100.89,0.0005
50277.63157894737,0.000177027,-100.32,0.0005
50277.94486215539,0.00016749,-99.576,0.0005
50278.25814536341,0.00015843,-98.826,0.0005
50278.57142857143,0.000151963,-96.606,0.0005
50278.88471177945,0.000144006,-96.552,0.0005
50279.197994987466,0.0001328,-95.754,0.0005
50279.51127819549,0.000126251,-94.092,0.0002
50279.82456140351,0.000115984,-95.244,0.0002
50280.13784461153,0.000109129,-90.834,0.0002
50280.45112781955,0.000101224,-89.448,0.0002
50280.76441102757,9.22312e-05,-87.336,0.0002
50281.07769423559,8.58088e-05,-84.042,0.0002
50281.39097744361,7.78367e-05,-81.954,0.0002
50281.704260651626,7.0401e-05,-77.184,0.0002
50282.01754385965,6.45746e-05,-72.234,0.0002
50282.33082706767,5.74964e-05,-67.518,0.0002
50282.64411027569,5.2728e-05,-59.646,0.0002
50282.95739348371,4.62348e-05,-52.602,0.0001
50283.27067669173,4.38767e-05,-41.346,0.0001
50283.58395989975,4.22376e-05,-32.268,0.0001
50283.89724310777,4.2476e-05,-19.386,0.0001
50284.21052631579,4.51359e-05,-9.018,0.0001
50284.52380952381,4.71214e-05,1.896,0.0001
50284.83709273183,5.16477e-05,8.736,0.0001
50285.15037593985,5.66656e-05,16.656,0.0001
50285.46365914787,6.32745e-05,22.836,0.0001
50285.77694235589,6.82776e-05,27.312,0.0001
50286.09022556391,7.39587e-05,32.334,0.0001
50286.40350877193,8.26721e-05,35.178,0.0001
50286.71679197995,8.83271e-05,37.512,0.0002
50287.03007518797,9.60235e-05,39.738,0.0002
50287.34335839599,0.000102342,41.514,0.0002
50287.65664160401,0.000109658,42.792,0.0002
50287.96992481203,0.000118591,44.67,0.0002
50288.28320802005,0.000126676,46.194,0.0002
50288.59649122807,0.000133553,47.028,0.0002
50288.90977443609,0.000142754,48.0,0.0002
50289.22305764411,0.000149273,50.04,0.0002
50289.53634085213,0.000155301,50.418,0.0002
50289.84962406015,0.00016518,51.006,0.0002
50290.16290726817,0.000171513,51.468,0.0005
50290.47619047619,0.00017962,52.638,0.0005
50290.78947368421,0.000188173,52.38,0.0005
50291.10275689223,0.000194431,52.998,0.0005
50291.41604010025,0.00020221,54.408,0.0005
50291.72932330827,0.000209124,53.916,0.0005
50292.04260651629,0.000217707,54.66,0.0005
50292.35588972431,0.000225843,55.242,0.0005
50292.66917293233,0.000232876,55.56,0.0005
50292.98245614035,0.000238598,55.89,0.0005
50293.295739348374,0.000248076,56.304,0.0005
50293.60902255639,0.00025356,56.16,0.0005
50293.92230576441,0.000260862,56.718,0.0005
50294.23558897243,0.000268342,57.714,0.0005
50294.54887218045,0.000276776,57.354,0.0005
50294.86215538847,0.000284435,57.834,0.0005
50295.17543859649,0.000292929,57.804,0.0005
50295.48872180451,0.000298681,57.708,0.0005
50295.802005012534,0.000304969,58.116,0.0005
50296.11528822055,0.000313761,58.554,0.0005
50296.42857142857,0.000322642,58.638,0.0005
50296.74185463659,0.000329914,58.986,0.0005
50297.05513784461,0.00033653,58.89,0.0005
50297.36842105263,0.000344487,58.812,0.0005
50297.68170426065,0.000350745,59.316,0.0005
50297.99498746867,0.000358047,59.172,0.0005
50298.308270676695,0.000364395,59.358,0.0005
50298.62155388471,0.000373216,59.328,0.0005
50298.93483709273,0.000380309,59.484,0.0005
50299.24812030075,0.000385823,59.544,0.0005
50299.56140350877,0.000393512,59.718,0.0005
50299.874686716794,0.00040138,59.826,0.0005
50300.18796992481,0.000408979,59.904,0.0005
50300.50125313283,0.00041488,60.24,0.0005
50300.814536340855,0.000421824,60.354,0.0005
50301.12781954887,0.000428917,60.222,0.001
50301.44110275689,0.000436785,60.444,0.001
50301.754385964916,0.000443818,60.558,0.001
50302.06766917293,0.000450434,60.594,0.001
50302.380952380954,0.000457885,60.48,0.001
50302.69423558897,0.000465991,60.762,0.001
50303.00751879699,0.000471177,60.942,0.001
50303.320802005015,0.000477495,60.756,0.001
50303.63408521303,0.000486137,60.84,0.001
50303.94736842105,0.000493351,61.116,0.001
50304.260651629076,0.000500027,61.08,0.001
50304.57393483709,0.000504497,61.236,0.001
50304.887218045114,0.000513677,61.188,0.001
50305.20050125313,0.000518445,61.248,0.001
50305.51378446115,0.000525896,61.464,0.001
50305.827067669175,0.000533823,61.308,0.001
50306.14035087719,0.000540737,61.578,0.001
50306.453634085214,0.000545744,61.47,0.001
50306.76691729324,0.000553433,61.518,0.001
50307.08020050125,0.000561658,61.572,0.001
50307.393483709275,0.000565533,61.662,0.001
50307.70676691729,0.000572089,61.734,0.001
50308.02005012531,0.000579063,61.86,0.001
50308.333333333336,0.000586335,61.71,0.001
50308.64661654135,0.000592653,61.8,0.001
50308.959899749374,0.00060058,61.914,0.001
50309.2731829574,0.000604812,61.842,0.001
50309.58646616541,0.000611488,61.98,0.001
50309.899749373435,0.000619892,62.028,0.001
50310.21303258145,0.00062466,61.962,0.001
50310.52631578947,0.000632409,61.986,0.001
50310.839598997496,0.000638787,62.232,0.001
50311.15288220551,0.000644628,62.16,0.001
50311.466165413534,0.000652257,62.154,0.001
50311.77944862156,0.000656668,62.316,0.001
50312.09273182957,0.000664059,62.31,0.001
50312.406015037595,0.000670079,62.424,0.001
50312.71929824561,0.000676755,62.352,0.001
50313.03258145363,0.000682,62.274,0.001
50313.34586466166,0.000689153,62.418,0.001
50313.65914786967,0.0006941,62.484,0.001
50313.972431077695,0.000702623,62.448,0.001
50314.28571428572,0.000708882,62.574,0.001
50314.59899749373,0.000714723,62.514,0.001
50314.912280701756,0.000721637,62.442,0.001
50315.22556390977,0.000727538,62.73,0.001
50315.538847117794,0.000732366,62.646,0.001
50315.85213032582,0.000738386,62.676,0.001
50316.16541353383,0.000745956,62.748,0.001
50316.478696741855,0.000751439,62.742,0.001
50316.79197994988,0.000756387,62.424,0.001
50317.10526315789,0.000765864,62.754,0.001
50317.418546365916,0.000769142,62.676,0.001
50317.73182957393,0.000775103,62.88,0.001
50318.045112781954,0.000782076,62.778,0.001
50318.35839598998,0.000787143,62.694,0.001
50318.67167919799,0.000791613,63.204,0.001
50318.984962406015,0.000801865,62.694,0.001
50319.29824561404,0.000807229,62.964,0.001
50319.61152882205,0.000811581,63.0,0.001
50319.924812030076,0.000816647,62.952,0.001
50320.23809523809,0.00082368,62.826,0.001
50320.551378446115,0.000829402,62.916,0.001
50320.86466165414,0.000835303,62.904,0.001
50321.17794486215,0.000840787,63.06,0.001
50321.491228070176,0.000847939,62.982,0.001
50321.8045112782,0.000852231,63.048,0.002
50322.117794486214,0.000857715,63.186,0.002
50322.43107769424,0.000863675,63.036,0.002
50322.74436090225,0.000870112,63.066,0.002
50323.057644110275,0.000875238,63.048,0.002
50323.3709273183,0.000880841,63.024,0.002
50323.68421052631,0.000886206,63.15,0.002
50323.997493734336,0.000892404,63.15,0.002
50324.31077694236,0.000898127,63.132,0.002
50324.624060150374,0.000904802,63.126,0.002
50324.9373433584,0.000910167,63.12,0.002
50325.25062656641,0.000916127,63.198,0.002
50325.563909774435,0.000920061,63.204,0.002
50325.87719298246,0.000928048,63.162,0.002
50326.19047619047,0.000931624,63.222,0.002
50326.503759398496,0.000939015,63.24,0.002
50326.81704260652,0.000943307,63.33,0.002
50327.130325814534,0.000950459,63.366,0.002
50327.44360902256,0.00095487,63.246,0.002
50327.75689223058,0.000960473,63.264,0.002
50328.070175438595,0.000965837,63.27,0.002
50328.38345864662,0.000971321,63.33,0.002
50328.696741854634,0.000977643,63.438,0.002
50329.01002506266,0.000983246,63.438,0.002
50329.32330827068,0.000987656,63.408,0.002
50329.636591478695,0.000992902,63.348,0.002
50329.94987468672,0.000999339,63.39,0.002
50330.26315789474,0.00100411,63.432,0.002
50330.576441102756,0.00101114,63.414,0.002
50330.88972431078,0.00101472,63.51,0.002
50331.203007518794,0.00102032,63.402,0.002
50331.51629072682,0.00102783,63.45,0.002
50331.82957393484,0.00103164,63.426,0.002
50332.142857142855,0.00103713,63.462,0.002
50332.45614035088,0.00104202,63.564,0.002
50332.7694235589,0.00104583,63.576,0.002
50333.082706766916,0.00105274,63.768,0.002
50333.39598997494,0.00105787,63.786,0.002
50333.709273182954,0.00106443,63.738,0.002
50334.02255639098,0.00106729,63.702,0.002
50334.335839599,0.00107301,63.798,0.002
50334.649122807015,0.00107849,63.66,0.002
50334.96240601504,0.00108326,63.672,0.002
50335.27568922306,0.00108803,63.744,0.002
50335.58897243108,0.00109483,63.66,0.002
50335.9022556391,0.00109936,63.654,0.002
50336.215538847115,0.00110389,63.684,0.002
50336.52882205514,0.00110997,63.762,0.002
50336.84210526316,0.00111533,63.654,0.002
50337.155388471176,0.00112153,63.702,0.002
50337.4686716792,0.0011257,63.726,0.002
50337.78195488722,0.0011313,63.66,0.002
50338.09523809524,0.00113583,63.666,0.002
50338.40852130326,0.00114501,63.618,0.002
50338.721804511275,0.00114668,63.72,0.002
50339.0350877193,0.00114919,63.702,0.002
50339.34837092732,0.0011555,63.744,0.002
50339.661654135336,0.00115956,63.738,0.002
50339.97493734336,0.00116802,63.756,0.002
50340.28822055138,0.00117183,63.834,0.002
50340.6015037594,0.00117684,63.828,0.002
50340.91478696742,0.00118185,63.696,0.002
50341.228070175435,0.00118554,63.858,0.002
50341.54135338346,0.0011915,63.828,0.002
50341.85463659148,0.00119639,63.822,0.002
50342.167919799496,0.00120021,63.714,0.002
50342.48120300752,0.00120605,63.81,0.002
50342.79448621554,0.00121141,63.732,0.002
50343.10776942356,0.00121439,63.906,0.002
50343.42105263158,0.00122119,63.786,0.002
50343.734335839596,0.00122619,63.84,0.002
50344.04761904762,0.00122977,63.816,0.002
50344.36090225564,0.0012349,63.882,0.002
50344.67418546366,0.00123776,63.882,0.002
50344.98746867168,0.00124443,63.852,0.002
50345.3007518797,0.00124908,63.906,0.002
50345.61403508772,0.0012523,63.906,0.002
50345.92731829574,0.0012579,63.858,0.002
50346.240601503756,0.00126041,63.6,0.002
50346.55388471178,0.00126506,63.504,0.002
50346.8671679198,0.00127221,63.708,0.002
50347.18045112782,0.00127662,63.762,0.002
50347.49373433584,0.00128115,63.912,0.002
50347.80701754386,0.00128771,63.816,0.002
50348.12030075188,0.00128961,63.852,0.002
50348.4335839599,0.00129569,63.864,0.002
50348.746867167916,0.00130118,63.852,0.002
50349.06015037594,0.00130487,63.948,0.002
50349.37343358396,0.00130964,63.834,0.002
50349.68671679198,0.00131691,63.9,0.002
50350.0,0.00132085,63.888,0.002
50350.0,0.00132204,63.948,0.002
50351.02040816326,0.00133432,63.858,0.002
50352.04081632653,0.00135089,63.936,0.002
50353.06122448979,0.00136412,63.93,0.002
50354.08163265306,0.00137926,63.942,0.002
50355.102040816324,0.00139285,63.96,0.002
50356.12244897959,0.00140811,63.948,0.002
50357.142857142855,0.00141991,63.954,0.002
50358.163265306124,0.00143934,64.104,0.002
50359.183673469386,0.00145067,64.098,0.002
50360.204081632655,0.00146414,64.158,0.002
50361.22448979592,0.00147796,64.08,0.002
50362.244897959186,0.00149048,64.152,0.002
50363.26530612245,0.00150514,64.062,0.002
50364.28571428572,0.0015204,64.266,0.002
50365.30612244898,0.00153077,64.086,0.002
50366.32653061225,0.00154436,64.188,0.002
50367.34693877551,0.00155819,64.134,0.002
50368.36734693877,0.00157226,64.14,0.002
50369.38775510204,0.00158954,64.176,0.002
50370.4081632653,0.00159908,64.128,0.002
50371.42857142857,0.00161088,64.188,0.002
50372.448979591834,0.00162113,64.2,0.002
50373.4693877551,0.00163735,64.272,0.002
50374.489795918365,0.00164808,64.26,0.002
50375.510204081635,0.00166262,64.302,0.002
50376.5306122449,0.00167239,64.14,0.002
50377.551020408166,0.00168515,64.296,0.002
50378.57142857143,0.00169838,64.248,0.002
50379.5918367347,0.00170851,64.302,0.005
50380.61224489796,0.00172234,64.272,0.005
50381.63265306123,0.00173403,64.308,0.005
50382.65306122449,0.00174332,64.308,0.005
50383.67346938775,0.00175668,64.302,0.005
50384.69387755102,0.00176717,64.308,0.005
50385.71428571428,0.00178028,64.338,0.005
50386.73469387755,0.00179196,64.284,0.005
50387.755102040814,0.00180317,64.242,0.005
50388.77551020408,0.00181366,64.308,0.005
50389.795918367345,0.00182534,64.38,0.005
50390.816326530614,0.0018375,64.368,0.005
50391.836734693876,0.00184751,64.326,0.005
50392.857142857145,0.00185729,64.356,0.005
50393.87755102041,0.00187445,64.356,0.005
50394.897959183676,0.00187946,64.368,0.005
50395.91836734694,0.00189162,64.416,0.005
50396.93877551021,0.00190187,64.386,0.005
50397.95918367347,0.00191403,64.368,0.005
50398.97959183674,0.00192285,64.416,0.005
50400.0,0.0019343,64.41,0.005
