Frecuencias,Tiempo,VoltajeCH1,VoltajeCH2,ResolucionVCH1,ResolucionVCH2
18915050.036196534,-7.949999999999999e-08,-0.44,-0.0016,0.02,0.0004
18915050.036196534,-7.939999999999998e-08,-0.46,-0.0012000000000000001,0.02,0.0004
18915050.036196534,-7.93e-08,-0.46,-0.0012000000000000001,0.02,0.0004
18915050.036196534,-7.92e-08,-0.48,-0.0008,0.02,0.0004
18915050.036196534,-7.909999999999999e-08,-0.48,-0.0008,0.02,0.0004
18915050.036196534,-7.899999999999999e-08,-0.5,-0.0008,0.02,0.0004
18915050.036196534,-7.89e-08,-0.5,-0.0004,0.02,0.0004
18915050.036196534,-7.879999999999999e-08,-0.52,-0.0004,0.02,0.0004
18915050.036196534,-7.869999999999998e-08,-0.52,-0.0004,0.02,0.0004
18915050.036196534,-7.86e-08,-0.54,0.0,0.02,0.0004
18915050.036196534,-7.85e-08,-0.54,0.0,0.02,0.0004
18915050.036196534,-7.839999999999999e-08,-0.56,0.0,0.02,0.0004
18915050.036196534,-7.829999999999999e-08,-0.56,0.0,0.02,0.0004
18915050.036196534,-7.82e-08,-0.56,0.0,0.02,0.0004
18915050.036196534,-7.809999999999999e-08,-0.56,0.0,0.02,0.0004
18915050.036196534,-7.799999999999998e-08,-0.58,0.0,0.02,0.0004
18915050.036196534,-7.789999999999999e-08,-0.58,-0.0004,0.02,0.0004
18915050.036196534,-7.78e-08,-0.58,-0.0004,0.02,0.0004
18915050.036196534,-7.769999999999999e-08,-0.58,-0.0004,0.02,0.0004
18915050.036196534,-7.76e-08,-0.58,-0.0004,0.02,0.0004
18915050.036196534,-7.75e-08,-0.58,-0.0008,0.02,0.0004
18915050.036196534,-7.739999999999999e-08,-0.6,-0.0008,0.02,0.0004
18915050.036196534,-7.729999999999998e-08,-0.6,-0.0008,0.02,0.0004
18915050.036196534,-7.719999999999999e-08,-0.6,-0.0012000000000000001,0.02,0.0004
18915050.036196534,-7.71e-08,-0.6,-0.0012000000000000001,0.02,0.0004
18915050.036196534,-7.699999999999999e-08,-0.6,-0.0012000000000000001,0.02,0.0004
18915050.036196534,-7.69e-08,-0.6,-0.0016,0.02,0.0004
18915050.036196534,-7.68e-08,-0.62,-0.0016,0.02,0.0004
18915050.036196534,-7.669999999999999e-08,-0.62,-0.002,0.02,0.0004
18915050.036196534,-7.659999999999998e-08,-0.62,-0.002,0.02,0.0004
18915050.036196534,-7.649999999999999e-08,-0.62,-0.0024000000000000002,0.02,0.0004
18915050.036196534,-7.64e-08,-0.64,-0.0024000000000000002,0.02,0.0004
18915050.036196534,-7.629999999999999e-08,-0.64,-0.0028,0.02,0.0004
18915050.036196534,-7.62e-08,-0.64,-0.0028,0.02,0.0004
18915050.036196534,-7.61e-08,-0.66,-0.0032,0.02,0.0004
18915050.036196534,-7.599999999999999e-08,-0.66,-0.0036000000000000003,0.02,0.0004
18915050.036196534,-7.589999999999998e-08,-0.66,-0.0036000000000000003,0.02,0.0004
18915050.036196534,-7.579999999999999e-08,-0.66,-0.004,0.02,0.0004
18915050.036196534,-7.57e-08,-0.68,-0.0044,0.02,0.0004
18915050.036196534,-7.559999999999999e-08,-0.68,-0.0044,0.02,0.0004
18915050.036196534,-7.55e-08,-0.68,-0.0048000000000000004,0.02,0.0004
18915050.036196534,-7.54e-08,-0.7000000000000001,-0.005200000000000001,0.02,0.0004
18915050.036196534,-7.529999999999999e-08,-0.7000000000000001,-0.0056,0.02,0.0004
18915050.036196534,-7.519999999999999e-08,-0.7000000000000001,-0.006,0.02,0.0004
18915050.036196534,-7.509999999999999e-08,-0.7000000000000001,-0.0064,0.02,0.0004
18915050.036196534,-7.5e-08,-0.7000000000000001,-0.0064,0.02,0.0004
18915050.036196534,-7.489999999999999e-08,-0.72,-0.0068000000000000005,0.02,0.0004
18915050.036196534,-7.48e-08,-0.72,-0.007200000000000001,0.02,0.0004
18915050.036196534,-7.47e-08,-0.72,-0.0076,0.02,0.0004
18915050.036196534,-7.459999999999999e-08,-0.72,-0.0076,0.02,0.0004
18915050.036196534,-7.449999999999999e-08,-0.72,-0.008,0.02,0.0004
18915050.036196534,-7.439999999999999e-08,-0.74,-0.008400000000000001,0.02,0.0004
18915050.036196534,-7.43e-08,-0.74,-0.008400000000000001,0.02,0.0004
18915050.036196534,-7.419999999999999e-08,-0.74,-0.008400000000000001,0.02,0.0004
18915050.036196534,-7.41e-08,-0.74,-0.0088,0.02,0.0004
18915050.036196534,-7.4e-08,-0.74,-0.0088,0.02,0.0004
18915050.036196534,-7.389999999999999e-08,-0.76,-0.0092,0.02,0.0004
18915050.036196534,-7.379999999999999e-08,-0.76,-0.0092,0.02,0.0004
18915050.036196534,-7.369999999999999e-08,-0.76,-0.0092,0.02,0.0004
18915050.036196534,-7.36e-08,-0.76,-0.0092,0.02,0.0004
18915050.036196534,-7.349999999999999e-08,-0.76,-0.009600000000000001,0.02,0.0004
18915050.036196534,-7.34e-08,-0.78,-0.009600000000000001,0.02,0.0004
18915050.036196534,-7.33e-08,-0.78,-0.009600000000000001,0.02,0.0004
18915050.036196534,-7.32e-08,-0.78,-0.009600000000000001,0.02,0.0004
18915050.036196534,-7.309999999999999e-08,-0.78,-0.009600000000000001,0.02,0.0004
18915050.036196534,-7.299999999999999e-08,-0.78,-0.009600000000000001,0.02,0.0004
18915050.036196534,-7.29e-08,-0.78,-0.009600000000000001,0.02,0.0004
18915050.036196534,-7.279999999999999e-08,-0.78,-0.009600000000000001,0.02,0.0004
18915050.036196534,-7.269999999999998e-08,-0.78,-0.009600000000000001,0.02,0.0004
18915050.036196534,-7.26e-08,-0.78,-0.0092,0.02,0.0004
18915050.036196534,-7.25e-08,-0.78,-0.0092,0.02,0.0004
18915050.036196534,-7.239999999999999e-08,-0.78,-0.0092,0.02,0.0004
18915050.036196534,-7.229999999999999e-08,-0.78,-0.0092,0.02,0.0004
18915050.036196534,-7.22e-08,-0.78,-0.0092,0.02,0.0004
18915050.036196534,-7.209999999999999e-08,-0.78,-0.0088,0.02,0.0004
18915050.036196534,-7.199999999999998e-08,-0.78,-0.0088,0.02,0.0004
18915050.036196534,-7.19e-08,-0.78,-0.0088,0.02,0.0004
18915050.036196534,-7.18e-08,-0.78,-0.008400000000000001,0.02,0.0004
18915050.036196534,-7.169999999999999e-08,-0.78,-0.008400000000000001,0.02,0.0004
18915050.036196534,-7.159999999999999e-08,-0.78,-0.008,0.02,0.0004
18915050.036196534,-7.15e-08,-0.78,-0.008,0.02,0.0004
18915050.036196534,-7.139999999999999e-08,-0.78,-0.0076,0.02,0.0004
18915050.036196534,-7.129999999999998e-08,-0.78,-0.0076,0.02,0.0004
18915050.036196534,-7.12e-08,-0.78,-0.007200000000000001,0.02,0.0004
18915050.036196534,-7.11e-08,-0.8,-0.007200000000000001,0.02,0.0004
18915050.036196534,-7.099999999999999e-08,-0.8,-0.0068000000000000005,0.02,0.0004
18915050.036196534,-7.089999999999999e-08,-0.8,-0.0064,0.02,0.0004
18915050.036196534,-7.08e-08,-0.8,-0.0064,0.02,0.0004
18915050.036196534,-7.069999999999999e-08,-0.78,-0.006,0.02,0.0004
18915050.036196534,-7.059999999999998e-08,-0.78,-0.0056,0.02,0.0004
18915050.036196534,-7.049999999999999e-08,-0.78,-0.0056,0.02,0.0004
18915050.036196534,-7.04e-08,-0.78,-0.005200000000000001,0.02,0.0004
18915050.036196534,-7.029999999999999e-08,-0.78,-0.0048000000000000004,0.02,0.0004
18915050.036196534,-7.019999999999999e-08,-0.78,-0.0044,0.02,0.0004
18915050.036196534,-7.01e-08,-0.78,-0.004,0.02,0.0004
18915050.036196534,-6.999999999999999e-08,-0.78,-0.0036000000000000003,0.02,0.0004
18915050.036196534,-6.989999999999998e-08,-0.76,-0.0036000000000000003,0.02,0.0004
18915050.036196534,-6.979999999999999e-08,-0.76,-0.0032,0.02,0.0004
18915050.036196534,-6.97e-08,-0.76,-0.0028,0.02,0.0004
18915050.036196534,-6.959999999999999e-08,-0.76,-0.0024000000000000002,0.02,0.0004
18915050.036196534,-6.95e-08,-0.74,-0.0024000000000000002,0.02,0.0004
18915050.036196534,-6.94e-08,-0.74,-0.002,0.02,0.0004
18915050.036196534,-6.929999999999999e-08,-0.74,-0.0016,0.02,0.0004
18915050.036196534,-6.919999999999998e-08,-0.74,-0.0016,0.02,0.0004
18915050.036196534,-6.909999999999999e-08,-0.74,-0.0012000000000000001,0.02,0.0004
18915050.036196534,-6.9e-08,-0.72,-0.0012000000000000001,0.02,0.0004
18915050.036196534,-6.889999999999999e-08,-0.72,-0.0008,0.02,0.0004
18915050.036196534,-6.88e-08,-0.72,-0.0008,0.02,0.0004
18915050.036196534,-6.87e-08,-0.72,-0.0008,0.02,0.0004
18915050.036196534,-6.859999999999999e-08,-0.72,-0.0004,0.02,0.0004
18915050.036196534,-6.849999999999998e-08,-0.7000000000000001,-0.0004,0.02,0.0004
18915050.036196534,-6.839999999999999e-08,-0.7000000000000001,-0.0004,0.02,0.0004
18915050.036196534,-6.83e-08,-0.7000000000000001,-0.0004,0.02,0.0004
18915050.036196534,-6.819999999999999e-08,-0.7000000000000001,-0.0004,0.02,0.0004
18915050.036196534,-6.81e-08,-0.7000000000000001,0.0,0.02,0.0004
18915050.036196534,-6.8e-08,-0.68,0.0,0.02,0.0004
18915050.036196534,-6.789999999999999e-08,-0.68,0.0,0.02,0.0004
18915050.036196534,-6.779999999999999e-08,-0.68,0.0,0.02,0.0004
18915050.036196534,-6.769999999999999e-08,-0.68,0.0,0.02,0.0004
18915050.036196534,-6.76e-08,-0.68,0.0,0.02,0.0004
18915050.036196534,-6.749999999999999e-08,-0.66,0.0,0.02,0.0004
18915050.036196534,-6.74e-08,-0.66,-0.0004,0.02,0.0004
18915050.036196534,-6.73e-08,-0.66,-0.0004,0.02,0.0004
18915050.036196534,-6.719999999999999e-08,-0.64,-0.0004,0.02,0.0004
18915050.036196534,-6.709999999999999e-08,-0.64,-0.0004,0.02,0.0004
18915050.036196534,-6.699999999999999e-08,-0.64,-0.0004,0.02,0.0004
18915050.036196534,-6.69e-08,-0.64,-0.0008,0.02,0.0004
18915050.036196534,-6.679999999999999e-08,-0.62,-0.0008,0.02,0.0004
18915050.036196534,-6.67e-08,-0.62,-0.0008,0.02,0.0004
18915050.036196534,-6.66e-08,-0.62,-0.0008,0.02,0.0004
18915050.036196534,-6.649999999999999e-08,-0.6,-0.0012000000000000001,0.02,0.0004
18915050.036196534,-6.639999999999999e-08,-0.6,-0.0012000000000000001,0.02,0.0004
18915050.036196534,-6.629999999999999e-08,-0.6,-0.0012000000000000001,0.02,0.0004
18915050.036196534,-6.62e-08,-0.6,-0.0012000000000000001,0.02,0.0004
18915050.036196534,-6.609999999999999e-08,-0.6,-0.0016,0.02,0.0004
18915050.036196534,-6.6e-08,-0.58,-0.0016,0.02,0.0004
18915050.036196534,-6.59e-08,-0.58,-0.0016,0.02,0.0004
18915050.036196534,-6.58e-08,-0.58,-0.002,0.02,0.0004
18915050.036196534,-6.569999999999999e-08,-0.58,-0.002,0.02,0.0004
18915050.036196534,-6.559999999999999e-08,-0.58,-0.002,0.02,0.0004
18915050.036196534,-6.55e-08,-0.56,-0.0024000000000000002,0.02,0.0004
18915050.036196534,-6.539999999999999e-08,-0.56,-0.0024000000000000002,0.02,0.0004
18915050.036196534,-6.53e-08,-0.56,-0.0028,0.02,0.0004
18915050.036196534,-6.519999999999999e-08,-0.54,-0.0032,0.02,0.0004
18915050.036196534,-6.51e-08,-0.54,-0.0032,0.02,0.0004
18915050.036196534,-6.499999999999999e-08,-0.54,-0.0036000000000000003,0.02,0.0004
18915050.036196534,-6.489999999999999e-08,-0.52,-0.004,0.02,0.0004
18915050.036196534,-6.48e-08,-0.52,-0.004,0.02,0.0004
18915050.036196534,-6.469999999999999e-08,-0.5,-0.0044,0.02,0.0004
18915050.036196534,-6.46e-08,-0.5,-0.0044,0.02,0.0004
18915050.036196534,-6.449999999999999e-08,-0.48,-0.0048000000000000004,0.02,0.0004
18915050.036196534,-6.44e-08,-0.48,-0.005200000000000001,0.02,0.0004
18915050.036196534,-6.429999999999999e-08,-0.48,-0.005200000000000001,0.02,0.0004
18915050.036196534,-6.419999999999999e-08,-0.46,-0.0056,0.02,0.0004
18915050.036196534,-6.41e-08,-0.46,-0.0056,0.02,0.0004
18915050.036196534,-6.399999999999999e-08,-0.44,-0.0056,0.02,0.0004
18915050.036196534,-6.39e-08,-0.44,-0.006,0.02,0.0004
18915050.036196534,-6.379999999999999e-08,-0.44,-0.006,0.02,0.0004
18915050.036196534,-6.37e-08,-0.42,-0.006,0.02,0.0004
18915050.036196534,-6.359999999999999e-08,-0.42,-0.006,0.02,0.0004
18915050.036196534,-6.349999999999999e-08,-0.4,-0.006,0.02,0.0004
18915050.036196534,-6.34e-08,-0.4,-0.006,0.02,0.0004
18915050.036196534,-6.329999999999999e-08,-0.4,-0.006,0.02,0.0004
18915050.036196534,-6.32e-08,-0.38,-0.006,0.02,0.0004
18915050.036196534,-6.309999999999999e-08,-0.38,-0.0056,0.02,0.0004
18915050.036196534,-6.3e-08,-0.38,-0.0056,0.02,0.0004
18915050.036196534,-6.289999999999999e-08,-0.38,-0.0056,0.02,0.0004
18915050.036196534,-6.279999999999999e-08,-0.36,-0.005200000000000001,0.02,0.0004
18915050.036196534,-6.269999999999999e-08,-0.36,-0.005200000000000001,0.02,0.0004
18915050.036196534,-6.259999999999999e-08,-0.36,-0.0048000000000000004,0.02,0.0004
18915050.036196534,-6.25e-08,-0.34,-0.0048000000000000004,0.02,0.0004
18915050.036196534,-6.239999999999999e-08,-0.34,-0.0048000000000000004,0.02,0.0004
18915050.036196534,-6.23e-08,-0.32,-0.0044,0.02,0.0004
18915050.036196534,-6.219999999999999e-08,-0.32,-0.0044,0.02,0.0004
18915050.036196534,-6.21e-08,-0.3,-0.004,0.02,0.0004
18915050.036196534,-6.199999999999999e-08,-0.3,-0.004,0.02,0.0004
18915050.036196534,-6.189999999999999e-08,-0.28,-0.0036000000000000003,0.02,0.0004
18915050.036196534,-6.18e-08,-0.28,-0.0036000000000000003,0.02,0.0004
18915050.036196534,-6.169999999999999e-08,-0.26,-0.0032,0.02,0.0004
18915050.036196534,-6.16e-08,-0.26,-0.0028,0.02,0.0004
18915050.036196534,-6.149999999999999e-08,-0.24,-0.0028,0.02,0.0004
18915050.036196534,-6.14e-08,-0.24,-0.0024000000000000002,0.02,0.0004
18915050.036196534,-6.129999999999999e-08,-0.24,-0.002,0.02,0.0004
18915050.036196534,-6.119999999999999e-08,-0.22,-0.002,0.02,0.0004
18915050.036196534,-6.11e-08,-0.22,-0.0016,0.02,0.0004
18915050.036196534,-6.099999999999999e-08,-0.2,-0.0012000000000000001,0.02,0.0004
18915050.036196534,-6.09e-08,-0.2,-0.0012000000000000001,0.02,0.0004
18915050.036196534,-6.079999999999999e-08,-0.2,-0.0008,0.02,0.0004
18915050.036196534,-6.07e-08,-0.18,-0.0004,0.02,0.0004
18915050.036196534,-6.059999999999999e-08,-0.18,0.0,0.02,0.0004
18915050.036196534,-6.049999999999999e-08,-0.16,0.0,0.02,0.0004
18915050.036196534,-6.04e-08,-0.16,0.0004,0.02,0.0004
18915050.036196534,-6.029999999999999e-08,-0.14,0.0008,0.02,0.0004
18915050.036196534,-6.02e-08,-0.14,0.0012000000000000001,0.02,0.0004
18915050.036196534,-6.009999999999999e-08,-0.12,0.0016,0.02,0.0004
18915050.036196534,-6e-08,-0.12,0.002,0.02,0.0004
18915050.036196534,-5.989999999999999e-08,-0.1,0.002,0.02,0.0004
18915050.036196534,-5.979999999999999e-08,-0.1,0.0024000000000000002,0.02,0.0004
18915050.036196534,-5.97e-08,-0.08,0.0028,0.02,0.0004
18915050.036196534,-5.959999999999999e-08,-0.08,0.0032,0.02,0.0004
18915050.036196534,-5.95e-08,-0.06,0.0032,0.02,0.0004
18915050.036196534,-5.939999999999999e-08,-0.06,0.0036000000000000003,0.02,0.0004
18915050.036196534,-5.9299999999999995e-08,-0.04,0.0036000000000000003,0.02,0.0004
18915050.036196534,-5.919999999999999e-08,-0.04,0.004,0.02,0.0004
18915050.036196534,-5.909999999999999e-08,-0.02,0.0044,0.02,0.0004
18915050.036196534,-5.8999999999999986e-08,-0.02,0.0044,0.02,0.0004
18915050.036196534,-5.889999999999999e-08,0.0,0.0044,0.02,0.0004
18915050.036196534,-5.88e-08,0.0,0.0048000000000000004,0.02,0.0004
18915050.036196534,-5.869999999999999e-08,0.02,0.0048000000000000004,0.02,0.0004
18915050.036196534,-5.8599999999999995e-08,0.02,0.005200000000000001,0.02,0.0004
18915050.036196534,-5.849999999999999e-08,0.04,0.005200000000000001,0.02,0.0004
18915050.036196534,-5.8399999999999994e-08,0.04,0.005200000000000001,0.02,0.0004
18915050.036196534,-5.8299999999999986e-08,0.04,0.0056,0.02,0.0004
18915050.036196534,-5.819999999999999e-08,0.06,0.0056,0.02,0.0004
18915050.036196534,-5.81e-08,0.06,0.0056,0.02,0.0004
18915050.036196534,-5.799999999999999e-08,0.06,0.0056,0.02,0.0004
18915050.036196534,-5.7899999999999996e-08,0.06,0.0056,0.02,0.0004
18915050.036196534,-5.779999999999999e-08,0.08,0.0056,0.02,0.0004
18915050.036196534,-5.7699999999999994e-08,0.08,0.006,0.02,0.0004
18915050.036196534,-5.7599999999999986e-08,0.08,0.006,0.02,0.0004
18915050.036196534,-5.749999999999999e-08,0.1,0.006,0.02,0.0004
18915050.036196534,-5.74e-08,0.1,0.006,0.02,0.0004
18915050.036196534,-5.729999999999999e-08,0.12,0.006,0.02,0.0004
18915050.036196534,-5.7199999999999996e-08,0.12,0.0056,0.02,0.0004
18915050.036196534,-5.709999999999999e-08,0.14,0.0056,0.02,0.0004
18915050.036196534,-5.6999999999999994e-08,0.14,0.0056,0.02,0.0004
18915050.036196534,-5.689999999999999e-08,0.16,0.0056,0.02,0.0004
18915050.036196534,-5.679999999999999e-08,0.16,0.0056,0.02,0.0004
