Frecuencias,Tiempo,VoltajeCH1,VoltajeCH2,ResolucionVCH1,ResolucionVCH2
150216.66666666666,8.11e-06,4.96,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.119999999999998e-06,5.04,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.13e-06,4.96,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.139999999999998e-06,5.04,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.15e-06,4.96,0.0032,0.08,0.0008
150216.66666666666,8.160000000000001e-06,5.04,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.17e-06,5.04,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.180000000000001e-06,5.04,0.0016,0.08,0.0008
150216.66666666666,8.19e-06,5.04,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.200000000000001e-06,5.04,0.0032,0.08,0.0008
150216.66666666666,8.21e-06,5.04,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.220000000000001e-06,5.04,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.229999999999999e-06,5.04,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.24e-06,5.04,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.249999999999999e-06,5.04,0.0032,0.08,0.0008
150216.66666666666,8.26e-06,5.04,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.269999999999999e-06,5.04,0.0032,0.08,0.0008
150216.66666666666,8.28e-06,5.04,0.0032,0.08,0.0008
150216.66666666666,8.289999999999999e-06,5.04,0.0032,0.08,0.0008
150216.66666666666,8.3e-06,5.04,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.309999999999998e-06,5.04,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.32e-06,5.04,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.329999999999998e-06,4.96,0.0032,0.08,0.0008
150216.66666666666,8.34e-06,5.04,0.004,0.08,0.0008
150216.66666666666,8.350000000000001e-06,4.96,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.36e-06,5.04,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.370000000000001e-06,5.04,0.0032,0.08,0.0008
150216.66666666666,8.38e-06,4.96,0.004,0.08,0.0008
150216.66666666666,8.390000000000001e-06,4.96,0.004,0.08,0.0008
150216.66666666666,8.4e-06,4.96,0.004,0.08,0.0008
150216.66666666666,8.41e-06,4.96,0.0032,0.08,0.0008
150216.66666666666,8.419999999999999e-06,4.96,0.0032,0.08,0.0008
150216.66666666666,8.43e-06,4.96,0.0032,0.08,0.0008
150216.66666666666,8.439999999999999e-06,4.96,0.0032,0.08,0.0008
150216.66666666666,8.45e-06,4.96,0.0032,0.08,0.0008
150216.66666666666,8.459999999999999e-06,4.96,0.0024000000000000002,0.08,0.0008
150216.66666666666,8.47e-06,4.96,0.004,0.08,0.0008
150216.66666666666,8.479999999999998e-06,4.88,0.004,0.08,0.0008
150216.66666666666,8.49e-06,4.88,0.0032,0.08,0.0008
150216.66666666666,8.499999999999998e-06,4.88,0.004,0.08,0.0008
150216.66666666666,8.51e-06,4.88,0.0048000000000000004,0.08,0.0008
150216.66666666666,8.520000000000001e-06,4.88,0.0056,0.08,0.0008
150216.66666666666,8.53e-06,4.8,0.004,0.08,0.0008
150216.66666666666,8.540000000000001e-06,4.8,0.0048000000000000004,0.08,0.0008
150216.66666666666,8.55e-06,4.88,0.0048000000000000004,0.08,0.0008
150216.66666666666,8.560000000000001e-06,4.8,0.0048000000000000004,0.08,0.0008
150216.66666666666,8.57e-06,4.8,0.0048000000000000004,0.08,0.0008
150216.66666666666,8.580000000000001e-06,4.8,0.0056,0.08,0.0008
150216.66666666666,8.589999999999999e-06,4.8,0.0056,0.08,0.0008
150216.66666666666,8.6e-06,4.8,0.0048000000000000004,0.08,0.0008
150216.66666666666,8.609999999999999e-06,4.72,0.0056,0.08,0.0008
150216.66666666666,8.62e-06,4.72,0.0056,0.08,0.0008
150216.66666666666,8.629999999999999e-06,4.72,0.0056,0.08,0.0008
150216.66666666666,8.64e-06,4.72,0.0064,0.08,0.0008
150216.66666666666,8.649999999999998e-06,4.64,0.0056,0.08,0.0008
150216.66666666666,8.66e-06,4.64,0.0056,0.08,0.0008
150216.66666666666,8.669999999999998e-06,4.64,0.0056,0.08,0.0008
150216.66666666666,8.68e-06,4.64,0.0048000000000000004,0.08,0.0008
150216.66666666666,8.690000000000002e-06,4.64,0.0056,0.08,0.0008
150216.66666666666,8.7e-06,4.5600000000000005,0.0048000000000000004,0.08,0.0008
150216.66666666666,8.710000000000001e-06,4.5600000000000005,0.0048000000000000004,0.08,0.0008
150216.66666666666,8.72e-06,4.5600000000000005,0.0056,0.08,0.0008
150216.66666666666,8.730000000000001e-06,4.5600000000000005,0.0056,0.08,0.0008
150216.66666666666,8.74e-06,4.48,0.0064,0.08,0.0008
150216.66666666666,8.750000000000001e-06,4.48,0.0056,0.08,0.0008
150216.66666666666,8.759999999999999e-06,4.48,0.0064,0.08,0.0008
150216.66666666666,8.77e-06,4.4,0.0064,0.08,0.0008
150216.66666666666,8.779999999999999e-06,4.4,0.0064,0.08,0.0008
150216.66666666666,8.79e-06,4.4,0.0056,0.08,0.0008
150216.66666666666,8.799999999999999e-06,4.4,0.0064,0.08,0.0008
150216.66666666666,8.81e-06,4.32,0.008,0.08,0.0008
150216.66666666666,8.819999999999999e-06,4.32,0.007200000000000001,0.08,0.0008
150216.66666666666,8.83e-06,4.32,0.0064,0.08,0.0008
150216.66666666666,8.839999999999998e-06,4.24,0.0056,0.08,0.0008
150216.66666666666,8.85e-06,4.24,0.007200000000000001,0.08,0.0008
150216.66666666666,8.859999999999998e-06,4.24,0.007200000000000001,0.08,0.0008
150216.66666666666,8.87e-06,4.24,0.007200000000000001,0.08,0.0008
150216.66666666666,8.880000000000001e-06,4.16,0.008,0.08,0.0008
150216.66666666666,8.89e-06,4.16,0.007200000000000001,0.08,0.0008
150216.66666666666,8.900000000000001e-06,4.16,0.008,0.08,0.0008
150216.66666666666,8.91e-06,4.08,0.007200000000000001,0.08,0.0008
150216.66666666666,8.920000000000001e-06,4.08,0.007200000000000001,0.08,0.0008
150216.66666666666,8.93e-06,4.08,0.008,0.08,0.0008
150216.66666666666,8.94e-06,4.0,0.008,0.08,0.0008
150216.66666666666,8.949999999999999e-06,4.0,0.008,0.08,0.0008
150216.66666666666,8.96e-06,4.0,0.008,0.08,0.0008
150216.66666666666,8.969999999999999e-06,3.92,0.008,0.08,0.0008
150216.66666666666,8.98e-06,3.92,0.008,0.08,0.0008
150216.66666666666,8.989999999999999e-06,3.84,0.008,0.08,0.0008
150216.66666666666,9e-06,3.84,0.008,0.08,0.0008
150216.66666666666,9.009999999999998e-06,3.84,0.0088,0.08,0.0008
150216.66666666666,9.02e-06,3.7600000000000002,0.0088,0.08,0.0008
150216.66666666666,9.029999999999998e-06,3.7600000000000002,0.0088,0.08,0.0008
150216.66666666666,9.04e-06,3.68,0.0088,0.08,0.0008
150216.66666666666,9.050000000000001e-06,3.68,0.009600000000000001,0.08,0.0008
150216.66666666666,9.06e-06,3.68,0.009600000000000001,0.08,0.0008
150216.66666666666,9.070000000000001e-06,3.6,0.009600000000000001,0.08,0.0008
150216.66666666666,9.08e-06,3.6,0.009600000000000001,0.08,0.0008
150216.66666666666,9.090000000000001e-06,3.52,0.009600000000000001,0.08,0.0008
150216.66666666666,9.1e-06,3.52,0.009600000000000001,0.08,0.0008
150216.66666666666,9.110000000000001e-06,3.52,0.009600000000000001,0.08,0.0008
150216.66666666666,9.119999999999999e-06,3.44,0.009600000000000001,0.08,0.0008
150216.66666666666,9.13e-06,3.44,0.009600000000000001,0.08,0.0008
150216.66666666666,9.139999999999999e-06,3.36,0.009600000000000001,0.08,0.0008
150216.66666666666,9.15e-06,3.36,0.010400000000000001,0.08,0.0008
150216.66666666666,9.159999999999999e-06,3.2800000000000002,0.009600000000000001,0.08,0.0008
150216.66666666666,9.17e-06,3.2800000000000002,0.009600000000000001,0.08,0.0008
150216.66666666666,9.179999999999999e-06,3.2800000000000002,0.009600000000000001,0.08,0.0008
150216.66666666666,9.19e-06,3.2,0.009600000000000001,0.08,0.0008
150216.66666666666,9.199999999999998e-06,3.2,0.009600000000000001,0.08,0.0008
150216.66666666666,9.21e-06,3.12,0.009600000000000001,0.08,0.0008
150216.66666666666,9.220000000000002e-06,3.12,0.009600000000000001,0.08,0.0008
150216.66666666666,9.23e-06,3.04,0.009600000000000001,0.08,0.0008
150216.66666666666,9.240000000000001e-06,3.04,0.009600000000000001,0.08,0.0008
150216.66666666666,9.25e-06,2.96,0.009600000000000001,0.08,0.0008
150216.66666666666,9.260000000000001e-06,2.96,0.010400000000000001,0.08,0.0008
150216.66666666666,9.27e-06,2.88,0.010400000000000001,0.08,0.0008
150216.66666666666,9.280000000000001e-06,2.88,0.0112,0.08,0.0008
150216.66666666666,9.289999999999999e-06,2.8000000000000003,0.0112,0.08,0.0008
150216.66666666666,9.3e-06,2.8000000000000003,0.010400000000000001,0.08,0.0008
150216.66666666666,9.309999999999999e-06,2.72,0.009600000000000001,0.08,0.0008
150216.66666666666,9.32e-06,2.64,0.010400000000000001,0.08,0.0008
150216.66666666666,9.329999999999999e-06,2.64,0.010400000000000001,0.08,0.0008
150216.66666666666,9.34e-06,2.64,0.010400000000000001,0.08,0.0008
150216.66666666666,9.349999999999999e-06,2.56,0.010400000000000001,0.08,0.0008
150216.66666666666,9.36e-06,2.56,0.010400000000000001,0.08,0.0008
150216.66666666666,9.369999999999998e-06,2.48,0.0112,0.08,0.0008
150216.66666666666,9.38e-06,2.48,0.0112,0.08,0.0008
150216.66666666666,9.389999999999998e-06,2.4,0.0112,0.08,0.0008
150216.66666666666,9.4e-06,2.4,0.0112,0.08,0.0008
150216.66666666666,9.410000000000001e-06,2.32,0.0112,0.08,0.0008
150216.66666666666,9.42e-06,2.24,0.012,0.08,0.0008
150216.66666666666,9.430000000000001e-06,2.24,0.0112,0.08,0.0008
150216.66666666666,9.44e-06,2.24,0.0128,0.08,0.0008
150216.66666666666,9.450000000000001e-06,2.16,0.0112,0.08,0.0008
150216.66666666666,9.46e-06,2.08,0.0112,0.08,0.0008
150216.66666666666,9.47e-06,2.08,0.0128,0.08,0.0008
150216.66666666666,9.479999999999999e-06,2.0,0.0112,0.08,0.0008
150216.66666666666,9.49e-06,1.92,0.0112,0.08,0.0008
150216.66666666666,9.499999999999999e-06,1.92,0.0112,0.08,0.0008
150216.66666666666,9.51e-06,1.92,0.0128,0.08,0.0008
150216.66666666666,9.519999999999999e-06,1.84,0.012,0.08,0.0008
150216.66666666666,9.53e-06,1.76,0.012,0.08,0.0008
150216.66666666666,9.539999999999998e-06,1.76,0.012,0.08,0.0008
150216.66666666666,9.55e-06,1.68,0.0128,0.08,0.0008
150216.66666666666,9.559999999999998e-06,1.68,0.0128,0.08,0.0008
150216.66666666666,9.57e-06,1.6,0.0128,0.08,0.0008
150216.66666666666,9.580000000000001e-06,1.6,0.012,0.08,0.0008
150216.66666666666,9.59e-06,1.52,0.012,0.08,0.0008
150216.66666666666,9.600000000000001e-06,1.52,0.012,0.08,0.0008
150216.66666666666,9.61e-06,1.44,0.012,0.08,0.0008
150216.66666666666,9.620000000000001e-06,1.44,0.0128,0.08,0.0008
150216.66666666666,9.63e-06,1.36,0.012,0.08,0.0008
150216.66666666666,9.640000000000001e-06,1.28,0.0128,0.08,0.0008
150216.66666666666,9.649999999999999e-06,1.28,0.0128,0.08,0.0008
150216.66666666666,9.66e-06,1.2,0.0128,0.08,0.0008
150216.66666666666,9.669999999999999e-06,1.2,0.0128,0.08,0.0008
150216.66666666666,9.68e-06,1.12,0.012,0.08,0.0008
150216.66666666666,9.689999999999999e-06,1.12,0.0128,0.08,0.0008
150216.66666666666,9.7e-06,1.04,0.0128,0.08,0.0008
150216.66666666666,9.709999999999999e-06,0.96,0.0128,0.08,0.0008
150216.66666666666,9.72e-06,0.96,0.012,0.08,0.0008
150216.66666666666,9.729999999999998e-06,0.88,0.0128,0.08,0.0008
150216.66666666666,9.74e-06,0.88,0.012,0.08,0.0008
150216.66666666666,9.750000000000002e-06,0.8,0.0128,0.08,0.0008
150216.66666666666,9.76e-06,0.8,0.013600000000000001,0.08,0.0008
150216.66666666666,9.770000000000001e-06,0.72,0.013600000000000001,0.08,0.0008
150216.66666666666,9.78e-06,0.72,0.0128,0.08,0.0008
150216.66666666666,9.790000000000001e-06,0.64,0.013600000000000001,0.08,0.0008
150216.66666666666,9.8e-06,0.56,0.013600000000000001,0.08,0.0008
150216.66666666666,9.810000000000001e-06,0.48,0.014400000000000001,0.08,0.0008
150216.66666666666,9.82e-06,0.48,0.013600000000000001,0.08,0.0008
150216.66666666666,9.83e-06,0.4,0.0128,0.08,0.0008
150216.66666666666,9.839999999999999e-06,0.4,0.0128,0.08,0.0008
150216.66666666666,9.85e-06,0.32,0.0128,0.08,0.0008
150216.66666666666,9.859999999999999e-06,0.32,0.013600000000000001,0.08,0.0008
150216.66666666666,9.87e-06,0.24,0.0128,0.08,0.0008
150216.66666666666,9.879999999999999e-06,0.16,0.013600000000000001,0.08,0.0008
150216.66666666666,9.89e-06,0.16,0.012,0.08,0.0008
150216.66666666666,9.899999999999998e-06,0.08,0.0128,0.08,0.0008
150216.66666666666,9.91e-06,0.08,0.013600000000000001,0.08,0.0008
150216.66666666666,9.919999999999998e-06,0.0,0.0128,0.08,0.0008
150216.66666666666,9.93e-06,-0.08,0.0128,0.08,0.0008
150216.66666666666,9.940000000000001e-06,-0.08,0.013600000000000001,0.08,0.0008
150216.66666666666,9.95e-06,-0.16,0.013600000000000001,0.08,0.0008
150216.66666666666,9.960000000000001e-06,-0.16,0.0128,0.08,0.0008
150216.66666666666,9.97e-06,-0.24,0.0128,0.08,0.0008
150216.66666666666,9.980000000000001e-06,-0.32,0.0128,0.08,0.0008
150216.66666666666,9.99e-06,-0.32,0.013600000000000001,0.08,0.0008
150216.66666666666,1e-05,-0.4,0.0128,0.08,0.0008
150216.66666666666,1.0009999999999999e-05,-0.4,0.013600000000000001,0.08,0.0008
150216.66666666666,1.002e-05,-0.48,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0029999999999999e-05,-0.56,0.013600000000000001,0.08,0.0008
150216.66666666666,1.004e-05,-0.56,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0049999999999999e-05,-0.64,0.013600000000000001,0.08,0.0008
150216.66666666666,1.006e-05,-0.64,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0069999999999998e-05,-0.72,0.013600000000000001,0.08,0.0008
150216.66666666666,1.008e-05,-0.72,0.0128,0.08,0.0008
150216.66666666666,1.0089999999999998e-05,-0.8,0.012,0.08,0.0008
150216.66666666666,1.01e-05,-0.88,0.0128,0.08,0.0008
150216.66666666666,1.0110000000000001e-05,-0.88,0.013600000000000001,0.08,0.0008
150216.66666666666,1.012e-05,-0.96,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0130000000000001e-05,-0.96,0.0128,0.08,0.0008
150216.66666666666,1.014e-05,-1.04,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0150000000000001e-05,-1.12,0.013600000000000001,0.08,0.0008
150216.66666666666,1.016e-05,-1.12,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0170000000000001e-05,-1.2,0.0152,0.08,0.0008
150216.66666666666,1.0179999999999999e-05,-1.2,0.014400000000000001,0.08,0.0008
150216.66666666666,1.019e-05,-1.28,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0199999999999999e-05,-1.28,0.014400000000000001,0.08,0.0008
150216.66666666666,1.021e-05,-1.36,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0219999999999999e-05,-1.44,0.014400000000000001,0.08,0.0008
150216.66666666666,1.023e-05,-1.44,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0239999999999999e-05,-1.52,0.014400000000000001,0.08,0.0008
150216.66666666666,1.025e-05,-1.6,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0259999999999998e-05,-1.6,0.013600000000000001,0.08,0.0008
150216.66666666666,1.027e-05,-1.68,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0280000000000002e-05,-1.68,0.013600000000000001,0.08,0.0008
150216.66666666666,1.029e-05,-1.76,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0300000000000001e-05,-1.76,0.013600000000000001,0.08,0.0008
150216.66666666666,1.031e-05,-1.84,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0320000000000001e-05,-1.84,0.014400000000000001,0.08,0.0008
150216.66666666666,1.033e-05,-1.92,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0340000000000001e-05,-1.92,0.013600000000000001,0.08,0.0008
150216.66666666666,1.035e-05,-2.0,0.014400000000000001,0.08,0.0008
150216.66666666666,1.036e-05,-2.0,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0369999999999999e-05,-2.08,0.014400000000000001,0.08,0.0008
150216.66666666666,1.038e-05,-2.08,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0389999999999999e-05,-2.16,0.0128,0.08,0.0008
150216.66666666666,1.04e-05,-2.24,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0409999999999999e-05,-2.24,0.014400000000000001,0.08,0.0008
150216.66666666666,1.042e-05,-2.32,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0429999999999998e-05,-2.32,0.013600000000000001,0.08,0.0008
150216.66666666666,1.044e-05,-2.4,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0449999999999998e-05,-2.4,0.013600000000000001,0.08,0.0008
150216.66666666666,1.046e-05,-2.48,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0470000000000001e-05,-2.48,0.013600000000000001,0.08,0.0008
150216.66666666666,1.048e-05,-2.56,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0490000000000001e-05,-2.56,0.013600000000000001,0.08,0.0008
150216.66666666666,1.05e-05,-2.64,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0510000000000001e-05,-2.64,0.013600000000000001,0.08,0.0008
150216.66666666666,1.052e-05,-2.72,0.013600000000000001,0.08,0.0008
150216.66666666666,1.053e-05,-2.72,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0539999999999999e-05,-2.8000000000000003,0.014400000000000001,0.08,0.0008
150216.66666666666,1.055e-05,-2.8000000000000003,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0559999999999999e-05,-2.88,0.013600000000000001,0.08,0.0008
150216.66666666666,1.057e-05,-2.88,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0579999999999999e-05,-2.96,0.013600000000000001,0.08,0.0008
150216.66666666666,1.059e-05,-2.96,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0599999999999998e-05,-3.04,0.014400000000000001,0.08,0.0008
150216.66666666666,1.061e-05,-3.04,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0619999999999998e-05,-3.04,0.014400000000000001,0.08,0.0008
150216.66666666666,1.063e-05,-3.12,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0640000000000001e-05,-3.2,0.014400000000000001,0.08,0.0008
150216.66666666666,1.065e-05,-3.2,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0660000000000001e-05,-3.2800000000000002,0.014400000000000001,0.08,0.0008
150216.66666666666,1.067e-05,-3.2800000000000002,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0680000000000001e-05,-3.36,0.014400000000000001,0.08,0.0008
150216.66666666666,1.069e-05,-3.36,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0700000000000001e-05,-3.36,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0709999999999999e-05,-3.44,0.013600000000000001,0.08,0.0008
150216.66666666666,1.072e-05,-3.44,0.013600000000000001,0.08,0.0008
150216.66666666666,1.0729999999999999e-05,-3.52,0.013600000000000001,0.08,0.0008
150216.66666666666,1.074e-05,-3.52,0.0152,0.08,0.0008
150216.66666666666,1.0749999999999999e-05,-3.52,0.014400000000000001,0.08,0.0008
150216.66666666666,1.076e-05,-3.6,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0769999999999999e-05,-3.6,0.014400000000000001,0.08,0.0008
150216.66666666666,1.078e-05,-3.68,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0789999999999998e-05,-3.68,0.0152,0.08,0.0008
150216.66666666666,1.08e-05,-3.7600000000000002,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0810000000000002e-05,-3.7600000000000002,0.0152,0.08,0.0008
150216.66666666666,1.082e-05,-3.7600000000000002,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0830000000000001e-05,-3.84,0.014400000000000001,0.08,0.0008
150216.66666666666,1.084e-05,-3.84,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0850000000000001e-05,-3.84,0.014400000000000001,0.08,0.0008
150216.66666666666,1.086e-05,-3.92,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0870000000000001e-05,-3.92,0.013600000000000001,0.08,0.0008
150216.66666666666,1.088e-05,-3.92,0.014400000000000001,0.08,0.0008
150216.66666666666,1.089e-05,-4.0,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0899999999999999e-05,-4.0,0.0152,0.08,0.0008
150216.66666666666,1.091e-05,-4.08,0.0152,0.08,0.0008
150216.66666666666,1.0919999999999999e-05,-4.08,0.014400000000000001,0.08,0.0008
150216.66666666666,1.093e-05,-4.08,0.0152,0.08,0.0008
150216.66666666666,1.0939999999999999e-05,-4.08,0.0152,0.08,0.0008
150216.66666666666,1.095e-05,-4.16,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0959999999999998e-05,-4.16,0.014400000000000001,0.08,0.0008
150216.66666666666,1.097e-05,-4.16,0.014400000000000001,0.08,0.0008
150216.66666666666,1.0979999999999998e-05,-4.24,0.013600000000000001,0.08,0.0008
150216.66666666666,1.099e-05,-4.24,0.013600000000000001,0.08,0.0008
150216.66666666666,1.1000000000000001e-05,-4.24,0.013600000000000001,0.08,0.0008
150216.66666666666,1.101e-05,-4.32,0.013600000000000001,0.08,0.0008
150216.66666666666,1.1020000000000001e-05,-4.32,0.014400000000000001,0.08,0.0008
150216.66666666666,1.103e-05,-4.32,0.013600000000000001,0.08,0.0008
150216.66666666666,1.1040000000000001e-05,-4.4,0.014400000000000001,0.08,0.0008
150216.66666666666,1.105e-05,-4.4,0.014400000000000001,0.08,0.0008
150216.66666666666,1.106e-05,-4.4,0.014400000000000001,0.08,0.0008
150216.66666666666,1.1069999999999999e-05,-4.4,0.013600000000000001,0.08,0.0008
150216.66666666666,1.108e-05,-4.48,0.013600000000000001,0.08,0.0008
150216.66666666666,1.1089999999999999e-05,-4.48,0.014400000000000001,0.08,0.0008
150216.66666666666,1.11e-05,-4.48,0.013600000000000001,0.08,0.0008
150216.66666666666,1.1109999999999999e-05,-4.5600000000000005,0.014400000000000001,0.08,0.0008
150216.66666666666,1.112e-05,-4.5600000000000005,0.013600000000000001,0.08,0.0008
150216.66666666666,1.1129999999999998e-05,-4.5600000000000005,0.013600000000000001,0.08,0.0008
150216.66666666666,1.114e-05,-4.5600000000000005,0.0128,0.08,0.0008
150216.66666666666,1.1149999999999998e-05,-4.64,0.0128,0.08,0.0008
150216.66666666666,1.116e-05,-4.64,0.0128,0.08,0.0008
150216.66666666666,1.1170000000000001e-05,-4.64,0.013600000000000001,0.08,0.0008
150216.66666666666,1.118e-05,-4.64,0.013600000000000001,0.08,0.0008
150216.66666666666,1.1190000000000001e-05,-4.72,0.013600000000000001,0.08,0.0008
150216.66666666666,1.12e-05,-4.72,0.0128,0.08,0.0008
150216.66666666666,1.1210000000000001e-05,-4.72,0.0128,0.08,0.0008
150216.66666666666,1.122e-05,-4.72,0.0128,0.08,0.0008
150216.66666666666,1.1230000000000001e-05,-4.72,0.0128,0.08,0.0008
150216.66666666666,1.1239999999999999e-05,-4.72,0.0128,0.08,0.0008
150216.66666666666,1.125e-05,-4.72,0.0128,0.08,0.0008
150216.66666666666,1.1259999999999999e-05,-4.8,0.0128,0.08,0.0008
150216.66666666666,1.127e-05,-4.8,0.0128,0.08,0.0008
150216.66666666666,1.1279999999999999e-05,-4.8,0.013600000000000001,0.08,0.0008
150216.66666666666,1.129e-05,-4.8,0.0128,0.08,0.0008
150216.66666666666,1.1299999999999999e-05,-4.88,0.0128,0.08,0.0008
150216.66666666666,1.131e-05,-4.88,0.0112,0.08,0.0008
150216.66666666666,1.1319999999999998e-05,-4.88,0.0112,0.08,0.0008
150216.66666666666,1.133e-05,-4.88,0.0128,0.08,0.0008
150216.66666666666,1.1340000000000002e-05,-4.88,0.0128,0.08,0.0008
150216.66666666666,1.135e-05,-4.88,0.012,0.08,0.0008
150216.66666666666,1.1360000000000001e-05,-4.88,0.012,0.08,0.0008
150216.66666666666,1.137e-05,-4.88,0.0128,0.08,0.0008
150216.66666666666,1.1380000000000001e-05,-4.88,0.0128,0.08,0.0008
150216.66666666666,1.139e-05,-4.96,0.0128,0.08,0.0008
150216.66666666666,1.1400000000000001e-05,-4.96,0.012,0.08,0.0008
150216.66666666666,1.141e-05,-4.96,0.012,0.08,0.0008
150216.66666666666,1.142e-05,-4.96,0.012,0.08,0.0008
150216.66666666666,1.1429999999999999e-05,-4.96,0.012,0.08,0.0008
150216.66666666666,1.144e-05,-4.96,0.012,0.08,0.0008
150216.66666666666,1.1449999999999999e-05,-4.96,0.012,0.08,0.0008
150216.66666666666,1.146e-05,-4.96,0.012,0.08,0.0008
150216.66666666666,1.1469999999999999e-05,-4.96,0.012,0.08,0.0008
150216.66666666666,1.148e-05,-4.96,0.012,0.08,0.0008
150216.66666666666,1.1489999999999998e-05,-4.96,0.0128,0.08,0.0008
150216.66666666666,1.15e-05,-4.96,0.012,0.08,0.0008
150216.66666666666,1.1509999999999998e-05,-4.96,0.012,0.08,0.0008
150216.66666666666,1.152e-05,-5.04,0.0112,0.08,0.0008
150216.66666666666,1.1530000000000001e-05,-5.04,0.012,0.08,0.0008
150216.66666666666,1.154e-05,-5.04,0.0112,0.08,0.0008
150216.66666666666,1.1550000000000001e-05,-5.04,0.012,0.08,0.0008
150216.66666666666,1.156e-05,-5.04,0.0112,0.08,0.0008
150216.66666666666,1.1570000000000001e-05,-5.04,0.0112,0.08,0.0008
150216.66666666666,1.158e-05,-5.04,0.012,0.08,0.0008
150216.66666666666,1.159e-05,-5.04,0.012,0.08,0.0008
150216.66666666666,1.1599999999999999e-05,-5.04,0.012,0.08,0.0008
150216.66666666666,1.161e-05,-5.04,0.012,0.08,0.0008
150216.66666666666,1.1619999999999999e-05,-5.04,0.012,0.08,0.0008
150216.66666666666,1.163e-05,-5.04,0.012,0.08,0.0008
150216.66666666666,1.1639999999999999e-05,-5.04,0.012,0.08,0.0008
150216.66666666666,1.165e-05,-5.04,0.012,0.08,0.0008
150216.66666666666,1.1659999999999998e-05,-5.04,0.0112,0.08,0.0008
150216.66666666666,1.167e-05,-5.04,0.0112,0.08,0.0008
150216.66666666666,1.1679999999999998e-05,-4.96,0.0112,0.08,0.0008
150216.66666666666,1.169e-05,-5.04,0.012,0.08,0.0008
150216.66666666666,1.1700000000000001e-05,-4.96,0.0112,0.08,0.0008
150216.66666666666,1.171e-05,-4.96,0.010400000000000001,0.08,0.0008
150216.66666666666,1.1720000000000001e-05,-4.96,0.0112,0.08,0.0008
150216.66666666666,1.173e-05,-4.96,0.0112,0.08,0.0008
150216.66666666666,1.1740000000000001e-05,-4.96,0.010400000000000001,0.08,0.0008
150216.66666666666,1.175e-05,-4.96,0.0112,0.08,0.0008
150216.66666666666,1.1760000000000001e-05,-4.96,0.010400000000000001,0.08,0.0008
150216.66666666666,1.1769999999999999e-05,-4.96,0.0112,0.08,0.0008
